agegroup,A5,A6,A7,A8,A9,A11B,A12,A14,E1,D7,D4,D5,D6,trueage,Cluster
7,1,5,3,17,1,3,0,0,0,1,0,1,0,49.06502396,2
7,1,5,3,17,2,1,0,0,0,1,0,0,0,48.70910335,2
7,1,5,3,10,3,2,0,0,0,0,0,0,0,49.3963039,0
7,2,6,3,17,3,1,0,0,0,0,0,0,0,49.07871321,0
7,1,5,3,1,2,1,0,0,0,1,0,0,0,49.42915811,2
7,2,6,3,17,3,1,0,0,0,1,0,0,1,48.69815195,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,49.28405202,1
7,2,1,2,0,0,1,0,0,0,0,0,0,0,48.54757016,1
7,2,7,3,19,3,2,0,0,0,0,0,0,0,48.81861739,0
7,2,6,3,15,3,1,0,0,0,0,0,0,0,49.44558522,0
7,2,7,3,15,2,1,0,0,0,0,0,0,0,49.2183436,0
7,2,5,3,8,3,1,0,0,0,0,0,0,0,49.27857632,0
7,2,5,3,17,2,1,0,0,0,0,0,0,0,48.55304586,0
7,2,7,3,17,3,1,0,0,1,0,0,1,0,48.81040383,0
7,2,6,3,17,4,1,0,0,0,0,0,0,0,49.13894593,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,49.14442163,1
7,2,6,3,15,4,1,0,0,0,0,0,0,0,48.77207392,0
7,1,4,2,0,0,2,0,0,0,0,0,1,0,48.95277207,1
7,1,4,1,0,0,2,0,0,0,0,0,0,0,49.02395619,1
7,2,6,3,15,3,1,0,0,0,0,0,0,0,48.78302533,0
7,1,5,1,0,0,2,0,0,0,0,0,0,0,48.73374401,1
7,1,5,3,8,3,1,0,0,0,0,0,1,0,48.97741273,2
7,2,6,3,19,3,1,0,0,0,0,0,0,0,48.67077344,0
7,2,6,3,19,3,2,0,0,0,0,0,0,0,49.19370294,0
7,2,6,3,17,4,1,0,0,0,1,0,1,1,48.99657769,0
7,2,6,3,17,3,1,0,0,0,1,0,0,0,48.83230664,0
7,1,4,3,15,2,1,0,0,0,0,0,1,0,49.19370294,2
7,1,4,3,15,2,1,0,0,0,0,0,0,0,49.14168378,2
7,2,6,3,15,3,1,0,0,0,0,0,1,0,48.8678987,0
7,2,7,3,15,3,1,0,0,0,0,0,0,0,48.74743326,0
7,2,5,1,0,0,1,0,0,0,0,0,1,0,48.82956879,1
7,2,7,3,1,3,1,0,0,0,0,0,0,0,49.28131417,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,49.11704312,1
7,2,5,3,19,2,1,0,0,0,0,0,0,0,48.81587953,0
7,2,6,3,17,3,1,0,0,0,1,0,0,0,48.75564682,0
7,2,6,3,19,3,1,0,0,0,0,0,0,0,49.40451745,0
7,2,6,3,6,3,1,0,0,0,0,0,1,0,49.23750856,0
7,2,7,3,15,2,1,0,0,0,0,0,0,0,48.53114305,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,49.2238193,1
7,1,5,1,0,0,1,0,0,0,0,0,0,0,48.61875428,1
7,2,6,3,17,3,1,0,0,0,0,0,0,0,49.29226557,0
7,1,4,1,0,0,2,0,0,0,0,0,0,1,48.5338809,1
7,2,5,1,0,0,1,0,0,0,0,0,0,0,49.46475017,1
7,1,3,3,17,3,2,0,0,0,0,0,1,0,48.50924025,3
7,1,3,3,17,3,2,0,0,0,0,0,0,0,48.50924025,0
7,2,6,3,15,2,1,0,0,0,1,1,1,1,48.5174538,2
7,2,5,1,0,0,1,0,0,0,0,0,0,0,48.53661875,1
7,2,5,1,0,0,1,0,0,0,0,0,0,0,49.46748802,1
7,1,5,1,0,0,1,0,0,0,1,0,0,0,48.61875428,1
7,1,5,1,0,0,1,0,0,0,0,0,0,0,48.61875428,1
7,1,5,1,0,0,1,0,0,0,1,0,0,0,48.61875428,1
7,2,4,1,0,0,1,0,0,0,1,0,0,0,49.22108145,1
7,2,6,3,15,3,1,0,0,0,0,0,0,0,49.13620808,0
7,1,3,1,0,0,2,0,0,0,0,0,0,0,49.13894593,1
7,1,5,1,0,0,2,0,0,0,1,0,0,0,49.4072553,1
7,1,5,1,0,0,2,0,0,0,0,0,0,0,49.01848049,1
7,2,6,1,0,0,1,0,0,0,0,0,0,0,49.28131417,1
7,1,4,3,1,2,1,0,0,0,0,0,0,0,49.29774127,1
7,2,6,3,17,3,1,0,0,1,0,0,0,0,49.24572211,0
7,1,4,3,6,2,1,0,0,0,0,1,1,1,49.45379877,2
7,2,5,3,5,3,1,0,0,0,1,1,1,1,48.87611225,0
7,2,6,3,15,3,1,0,0,0,0,0,0,0,48.72553046,0
7,1,5,3,1,3,1,0,0,0,0,0,0,0,48.74743326,0
7,2,5,3,15,2,1,0,0,0,0,0,0,0,49.43737166,2
7,2,4,3,15,3,1,0,0,0,0,0,0,0,48.89253936,0
7,2,5,3,15,3,1,0,0,0,0,1,0,0,48.63518138,0
7,1,4,1,0,0,2,0,0,0,0,0,1,0,49.35797399,1
7,1,5,3,17,2,2,0,0,0,0,0,0,0,48.74195756,2
7,1,4,3,3,3,2,0,0,0,0,0,0,0,48.5065024,0
7,1,3,1,0,0,2,0,0,0,0,0,0,0,49.17453799,1
7,2,6,3,17,3,1,0,0,0,0,0,1,0,49.00205339,0
7,2,7,3,19,4,1,0,0,0,0,0,0,0,48.1779603,0
7,2,6,3,17,3,1,0,0,0,0,0,0,0,47.90143737,0
7,2,5,3,17,3,1,0,0,0,0,0,0,0,47.91238877,0
7,2,6,3,17,3,1,0,0,0,0,0,0,0,48.47912389,0
7,2,6,3,17,3,2,0,0,0,0,0,1,1,47.73990418,0
7,1,4,3,6,3,3,0,0,1,0,0,0,0,47.64681725,0
7,2,5,3,19,3,1,0,0,0,0,0,1,0,48.23545517,0
7,2,5,3,17,3,1,0,0,0,0,0,0,0,47.77823409,0
7,2,6,3,19,3,1,0,0,0,0,0,1,0,47.96714579,0
7,2,4,3,17,2,1,0,0,0,0,0,0,0,48.29568789,0
7,2,6,3,17,3,2,0,0,0,0,0,0,0,47.9945243,0
7,2,7,3,16,3,1,0,0,0,0,0,0,0,48.30116359,0
7,2,6,3,17,3,2,0,0,1,0,0,0,0,47.72073922,0
7,2,6,3,17,3,2,0,0,0,0,0,1,0,47.68514716,0
7,2,5,3,17,3,2,0,0,0,0,0,0,0,47.96714579,0
7,2,5,3,17,3,2,0,0,0,0,0,0,0,48.27104723,0
7,2,6,3,17,3,2,0,0,0,0,0,0,0,47.8384668,0
7,1,6,3,19,2,2,0,0,0,0,0,0,0,47.73716632,0
7,1,4,3,17,2,2,0,0,0,1,0,0,0,48.03011636,0
7,1,4,3,17,2,2,0,0,0,0,0,0,0,48.03011636,0
7,1,6,3,15,2,3,0,0,0,0,0,0,0,48.36687201,2
7,2,6,3,17,3,1,0,0,0,0,0,0,0,48.38877481,0
7,2,6,1,0,0,1,0,0,0,0,0,1,1,48.48459959,1
7,2,7,3,16,4,1,0,0,0,0,0,0,0,48.05475702,0
7,2,6,3,17,3,1,0,0,0,0,0,0,0,48.11772758,0
7,2,6,3,15,2,2,0,0,0,0,0,1,0,48.49555099,2
7,2,6,3,15,2,1,0,0,0,0,0,0,0,47.76180698,0
7,1,5,3,19,2,1,0,0,0,0,0,0,0,47.89048597,2
7,2,6,3,17,3,2,0,0,0,0,1,1,0,48.29568789,0
7,2,5,4,17,3,1,0,0,0,0,0,1,0,47.73990418,0
7,2,6,3,17,2,1,0,0,0,0,0,0,0,47.71800137,0
7,1,6,3,16,3,1,0,0,0,0,0,0,0,48.06297057,0
7,1,4,3,17,2,1,0,0,0,0,0,0,0,47.63312799,0
7,1,4,1,0,0,2,0,0,0,0,0,0,0,47.84120465,1
7,2,5,3,17,3,1,0,0,0,0,0,0,0,48.48733744,0
7,2,5,3,15,3,2,0,0,0,0,0,0,0,48.46269678,0
7,2,4,1,0,0,3,0,0,1,0,0,0,0,47.60574949,1
7,2,4,3,3,2,1,0,0,0,0,0,0,0,47.71800137,0
7,2,5,3,17,3,1,0,0,0,0,0,0,0,48.13141684,0
7,1,5,3,15,2,2,0,0,0,0,0,0,0,47.52908966,2
7,2,7,3,17,4,1,0,0,0,0,0,0,0,47.70704997,0
7,2,5,3,17,3,2,0,0,0,0,0,0,0,47.88774812,0
7,1,5,3,15,2,1,0,0,1,0,0,0,0,48.31485284,2
7,2,7,3,17,3,1,0,0,0,0,0,0,0,47.92060233,0
7,2,6,3,17,3,1,0,0,0,0,0,0,0,48.34770705,0
7,1,4,3,17,3,2,0,0,0,0,0,0,0,47.83572895,0
7,2,5,3,16,2,2,0,0,0,0,0,0,0,48.00821355,0
7,1,4,3,15,2,1,0,0,1,0,0,0,0,47.73442847,2
7,1,4,1,0,0,2,0,0,0,0,0,0,0,47.98631075,1
7,1,4,3,15,2,1,0,0,0,0,0,0,0,48.15605749,2
7,2,5,3,19,2,1,0,0,0,0,0,1,0,47.69609856,2
7,2,6,3,17,3,1,0,0,0,0,0,0,0,48.45722108,0
7,2,5,3,6,5,1,0,0,0,0,0,0,0,47.55646817,0
7,2,5,3,15,3,1,0,0,0,0,0,0,0,48.15331964,0
7,2,5,3,15,3,1,0,0,0,0,0,0,0,48.15331964,0
7,1,3,1,0,0,2,0,0,0,0,0,1,0,48.23819302,1
7,2,6,3,17,3,1,0,0,0,0,0,0,0,47.69336071,0
7,1,4,1,0,0,1,0,0,0,1,0,0,0,47.63586585,1
7,2,4,1,0,0,2,0,0,0,0,0,0,0,47.60574949,1
7,2,6,3,15,4,1,0,0,0,0,0,1,0,47.69609856,0
7,1,4,3,17,4,1,0,0,1,1,0,0,0,48.36413415,0
7,2,5,3,15,3,1,0,0,0,0,1,0,0,48.3559206,0
7,2,6,3,17,3,1,0,0,0,0,0,0,0,47.82477755,0
7,2,5,3,17,3,1,0,0,0,0,0,1,0,48.00821355,0
7,2,5,3,15,3,1,0,0,0,0,0,0,0,47.97809719,0
7,2,6,3,17,3,1,0,0,0,0,0,0,0,47.67145791,0
7,1,4,3,6,3,2,0,0,0,0,0,0,0,48.28199863,0
7,2,6,3,17,2,1,0,0,0,0,0,0,0,48.38329911,0
7,2,6,3,17,3,1,0,0,0,0,0,0,0,47.65229295,0
7,2,7,3,17,5,1,0,0,0,0,0,1,0,48.04654346,3
7,2,4,3,17,3,2,0,0,0,0,0,1,0,47.78370979,3
7,2,7,3,16,3,1,0,0,0,0,0,0,0,48.27652293,0
7,2,7,3,15,4,1,0,0,0,0,0,0,0,47.54551677,0
7,1,5,1,0,0,1,0,0,0,0,0,1,0,48.29295003,1
7,1,5,3,15,2,2,0,0,0,1,1,1,1,48.00821355,2
7,2,4,3,17,3,2,0,0,0,1,0,1,1,48.30390144,3
7,1,5,3,17,4,2,0,0,0,0,0,0,0,48.27104723,3
7,1,4,2,0,0,1,0,0,0,0,0,0,0,47.91238877,1
7,2,7,3,19,3,1,0,0,0,0,0,0,0,48.37234771,0
7,1,4,3,1,3,3,0,0,0,0,0,0,0,48.16974675,0
7,1,4,3,1,3,1,0,0,0,0,0,0,0,48.06844627,0
7,2,6,3,15,4,1,0,0,0,1,0,1,0,47.90417522,0
7,1,5,4,15,3,1,0,0,0,0,0,1,0,47.55373032,2
7,2,5,3,15,3,1,0,0,0,0,0,0,0,47.96714579,0
7,2,6,3,19,3,1,0,0,0,0,0,1,0,47.96714579,0
7,2,6,3,3,3,1,0,0,0,0,0,0,0,47.77275838,0
7,2,6,3,19,3,1,0,0,0,0,0,0,0,48.21902806,0
7,2,4,1,0,0,1,0,0,1,0,0,0,0,48.03832991,1
7,2,6,3,15,3,1,0,0,0,0,0,0,0,47.50444901,0
7,2,6,3,15,4,1,0,0,0,0,0,0,0,48.08487337,0
7,2,6,3,15,3,1,0,0,0,0,0,1,0,48.25462012,0
7,2,5,3,15,4,1,0,0,0,0,0,1,0,47.61670089,2
7,1,4,3,19,3,2,0,0,0,0,0,1,0,48.16427105,2
7,1,4,2,0,0,1,0,0,0,0,0,1,0,48.28473648,1
7,1,5,2,0,0,1,0,0,0,0,0,0,0,47.80287474,1
7,2,6,3,15,3,1,0,0,0,0,0,1,0,47.82477755,0
7,2,6,3,15,4,1,0,0,0,0,0,0,0,47.58658453,0
7,2,7,3,17,4,1,0,0,0,0,0,0,0,48.07939767,0
7,1,6,3,15,2,1,0,0,0,1,0,0,0,47.74811773,2
7,2,4,3,1,2,1,0,0,0,0,0,0,0,47.52087611,0
7,2,6,3,15,3,1,0,0,1,0,0,0,0,48.46817248,0
7,2,6,3,15,4,1,0,0,0,0,0,0,0,47.94524298,0
7,2,4,3,15,2,1,0,0,0,0,0,1,0,48.49828884,2
7,1,3,1,0,0,2,0,0,0,0,0,0,0,47.93702943,1
7,2,6,3,19,3,1,0,0,0,0,0,0,0,48.46817248,0
7,2,4,3,15,3,1,0,0,0,0,0,0,0,47.61943874,0
7,1,4,1,0,0,2,0,0,0,0,0,0,0,47.95071869,1
7,2,5,3,17,3,1,0,0,0,0,0,0,0,47.74264203,0
7,2,7,3,15,4,1,0,0,0,0,0,1,0,47.86036961,3
7,2,6,3,17,3,1,0,0,0,0,0,1,0,47.6550308,0
7,2,6,3,17,2,1,0,0,0,0,0,0,0,48.05201916,0
7,2,4,3,15,3,1,0,0,0,0,0,0,0,48.04928131,0
7,1,4,3,15,3,1,0,0,0,0,0,0,0,48.15879535,0
7,2,4,4,15,2,1,0,0,0,1,0,0,0,47.77275838,0
7,2,4,3,15,3,2,0,0,0,0,0,1,0,47.75906913,3
7,2,4,3,17,4,1,0,0,0,0,0,0,0,48.29021218,0
7,2,7,3,17,3,1,0,0,0,0,0,1,1,47.71526352,0
7,2,6,3,19,3,1,0,0,0,0,0,0,0,47.79192334,0
7,2,6,1,0,0,1,0,0,0,1,1,1,1,47.98083504,1
7,2,5,3,19,3,1,0,0,0,0,0,0,0,47.57563313,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,48.26009582,1
7,1,6,3,1,2,1,0,0,0,0,0,1,0,48.15879535,2
7,1,4,3,17,2,1,0,0,0,0,0,0,0,47.59753593,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,47.70704997,1
7,1,5,3,1,2,1,0,0,0,0,0,1,0,47.86036961,2
7,1,4,3,17,2,1,0,0,0,1,0,0,0,48.12320329,0
7,2,5,3,15,3,1,0,0,0,0,0,1,0,48.04928131,2
7,2,6,3,19,3,1,0,0,0,0,0,1,0,47.91786448,0
7,2,7,3,15,2,1,0,0,0,0,0,0,0,47.71526352,0
7,2,7,3,15,4,1,0,0,0,0,0,0,0,47.52087611,0
7,2,6,3,15,3,1,0,0,0,1,0,0,1,47.59753593,0
7,1,4,2,0,0,1,0,0,0,0,0,0,0,47.87405886,1
7,1,5,3,17,3,2,0,0,0,0,0,0,0,48.42436687,0
7,2,6,3,17,3,1,0,0,0,0,0,0,0,47.57563313,0
7,2,6,4,15,3,1,0,0,0,0,0,0,0,47.60848734,0
7,2,4,3,15,2,1,0,0,0,0,0,0,0,48.44626968,0
7,1,5,3,19,3,2,0,0,0,0,0,1,0,48.48733744,2
7,2,6,3,15,3,1,0,0,0,0,0,0,0,48.36687201,0
7,2,7,3,19,3,1,0,0,0,0,0,0,0,47.63312799,0
7,2,4,3,17,3,2,0,0,0,0,0,0,0,48.19986311,0
7,1,4,1,0,0,2,0,0,0,0,0,1,0,47.8275154,1
7,2,7,3,16,4,1,0,0,0,0,1,1,0,47.87679671,3
7,2,6,3,17,3,1,0,0,0,0,0,0,0,48.42162902,0
7,2,7,3,15,4,2,0,0,0,0,0,0,0,48.07939767,3
7,2,7,3,17,3,1,0,0,0,0,0,1,0,48.27652293,0
7,1,5,1,0,0,2,0,0,0,0,0,0,0,47.72347707,1
7,1,6,3,18,4,1,0,0,1,0,1,1,0,47.51540041,2
7,2,5,3,19,3,1,0,0,0,0,0,1,0,48.31485284,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,47.93702943,1
7,2,4,3,15,3,1,0,0,0,0,0,0,0,48.21902806,0
7,1,5,3,15,3,1,0,0,0,0,0,0,0,47.61670089,2
7,2,5,3,15,3,1,0,0,0,0,0,0,0,47.59206023,0
7,2,7,3,19,4,1,0,0,0,0,0,1,0,48.32306639,3
7,2,4,1,0,0,1,0,0,1,0,0,1,0,47.77275838,1
7,1,4,3,4,3,1,0,0,0,0,0,0,0,48.10130048,0
7,1,4,3,1,2,1,0,0,0,0,0,0,0,47.96988364,1
7,2,5,3,17,4,1,0,0,0,0,0,0,0,48.05201916,0
7,1,4,3,15,2,3,0,0,1,0,0,0,0,47.60301164,2
7,2,6,1,0,0,1,0,0,0,0,0,0,0,48.43258042,1
7,2,6,3,7,3,1,0,0,0,0,0,1,0,47.78370979,0
7,1,4,3,8,3,2,0,0,0,0,0,0,0,48.3394935,0
7,1,4,2,0,0,1,0,0,0,0,0,1,0,48.05475702,1
7,2,6,3,15,4,1,0,0,0,0,0,0,0,48.32306639,0
7,2,7,3,15,3,1,0,0,0,0,0,0,0,47.56194387,0
7,2,4,3,15,2,1,0,0,0,0,0,0,0,47.73990418,0
7,1,4,3,6,3,2,0,0,0,1,0,1,0,47.69883641,2
7,1,5,1,0,0,1,0,0,0,0,0,0,0,48.30390144,1
7,1,6,3,1,3,2,0,0,0,0,0,0,0,47.92060233,0
7,2,4,3,15,3,2,0,0,1,0,0,0,1,47.85489391,0
7,2,9,3,16,5,1,0,0,0,0,0,0,0,47.93702943,0
7,1,4,3,1,2,1,0,0,0,0,0,1,0,48.43805613,2
7,1,4,3,15,3,1,0,0,0,0,0,1,0,48.04380561,2
7,2,6,3,17,3,1,0,0,0,0,0,1,0,47.9890486,0
7,2,3,1,0,0,2,0,0,0,0,0,0,0,48.11498973,1
7,1,6,3,19,3,2,0,0,0,0,0,1,0,47.76454483,0
7,1,4,3,6,2,1,0,0,0,0,0,1,0,47.6659822,2
7,1,6,3,8,2,2,0,0,0,0,0,0,0,48.1670089,0
7,2,7,3,17,3,1,0,0,0,0,0,0,0,48.41067762,0
7,2,7,3,19,3,1,0,0,0,1,0,1,0,47.99726215,0
7,1,4,1,0,0,2,0,0,0,0,0,1,0,47.62765229,1
7,2,6,3,17,3,1,0,0,0,0,1,1,0,48.34223135,0
7,2,7,3,17,4,1,0,0,0,0,0,0,0,48.1779603,0
7,1,5,3,15,3,1,0,0,0,1,1,1,0,47.90965092,2
7,2,7,3,19,4,1,0,0,0,0,0,0,0,47.56741958,0
7,1,4,3,1,3,2,0,0,0,0,1,0,0,47.77823409,0
7,2,7,3,16,5,1,0,0,1,0,0,1,0,47.60848734,3
7,1,6,3,18,2,1,0,0,0,0,0,0,0,47.62765229,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,47.73716632,1
7,1,5,1,0,0,1,0,0,0,0,0,0,0,48.10951403,1
7,2,6,3,15,3,1,0,0,0,0,0,0,0,47.80561259,0
7,1,6,3,1,3,1,0,0,0,0,0,0,0,48.38056126,0
7,2,7,3,19,4,1,0,0,0,0,0,0,0,47.99178645,0
7,1,4,3,1,3,1,0,0,0,0,0,0,0,47.9835729,0
7,1,3,1,0,0,2,0,0,0,0,0,0,0,47.67145791,1
7,2,7,3,9,4,1,0,0,0,0,0,0,0,47.77549624,0
7,1,4,2,0,0,1,0,0,1,1,0,1,1,48.28473648,1
7,1,5,3,3,3,1,0,0,0,0,0,1,0,48.20260096,2
7,1,4,3,15,2,2,0,0,0,0,0,0,0,48.41067762,2
7,1,4,1,0,0,2,0,0,0,0,0,0,0,47.86584531,1
7,1,4,1,0,0,2,0,0,0,0,0,0,0,47.8110883,1
7,1,4,1,0,0,2,0,0,0,0,0,0,0,48.28199863,1
7,2,4,3,6,3,1,0,0,0,0,0,0,0,47.70431211,0
7,1,4,1,0,0,2,0,0,0,0,0,0,0,47.86584531,1
7,2,6,3,15,4,1,0,0,0,0,0,0,0,47.72073922,0
7,2,5,3,15,3,1,0,0,0,0,0,0,0,48.37508556,0
7,2,7,3,19,4,1,0,0,0,1,0,1,0,47.57015743,3
7,1,6,3,1,3,2,0,0,0,0,0,0,0,48.22176591,0
7,2,7,3,16,5,1,0,0,0,0,0,0,0,47.76728268,0
7,2,4,3,17,2,2,0,0,0,0,0,0,0,47.75633128,0
7,1,4,1,0,0,2,0,0,0,0,0,0,0,48.18617385,1
7,2,5,3,6,3,1,0,0,0,0,0,1,0,47.75633128,0
7,2,7,3,15,3,1,0,0,0,0,0,1,0,48.40520192,0
7,1,5,3,1,2,2,0,0,0,0,0,0,0,48.09856263,2
7,1,5,1,0,0,1,0,0,0,0,0,0,0,48.47638604,1
7,2,7,3,17,4,1,0,0,0,0,0,1,0,47.6495551,3
7,1,4,1,0,0,2,0,0,0,0,0,0,0,47.8110883,1
7,1,4,1,0,0,1,0,0,0,0,0,0,0,48.04654346,1
7,2,6,3,19,4,1,0,0,0,0,0,0,0,47.89869952,0
7,1,4,3,17,3,1,0,0,0,1,0,1,0,48.32854209,0
7,2,6,3,15,3,1,0,0,0,0,0,0,0,48.31211499,0
7,2,4,4,12,3,1,0,0,0,0,0,0,0,47.99178645,0
7,2,6,3,19,4,1,0,0,0,0,0,0,0,48.04928131,0
7,2,6,3,15,4,1,0,0,0,1,0,1,0,48.29295003,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,47.96714579,1
7,2,4,2,0,0,1,0,0,0,0,0,1,0,48.00821355,1
7,2,8,3,13,4,1,0,0,0,0,0,1,0,47.57289528,3
7,1,4,3,15,2,2,0,0,0,0,0,0,0,48.47912389,2
7,2,7,3,17,5,1,0,0,0,0,0,1,0,47.85215606,3
7,1,5,3,1,2,2,0,0,1,0,0,0,0,47.77549624,2
7,2,7,3,19,3,1,0,0,0,0,0,0,0,48.19986311,0
7,1,4,3,19,3,2,0,0,0,0,0,0,0,48.39698836,0
7,2,5,3,17,3,1,0,0,0,0,0,0,0,48.42436687,0
7,1,4,1,0,0,2,0,0,0,0,0,0,0,47.96714579,1
7,2,7,3,4,5,1,0,0,0,0,0,0,0,48.15058179,0
7,2,9,3,5,4,1,0,0,0,0,0,1,0,47.97809719,3
7,2,7,3,16,5,1,0,0,0,0,1,1,0,48.49281314,3
7,2,6,3,19,3,1,0,0,0,0,0,0,0,48.04928131,0
7,2,6,3,17,4,1,0,0,0,0,0,0,0,47.52087611,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,48.11225188,1
7,2,6,3,15,2,2,0,0,0,0,0,0,0,47.52361396,0
7,2,7,1,0,0,2,0,0,0,0,0,1,0,48.1670089,3
7,2,6,3,15,3,1,0,0,0,0,0,0,0,47.84394251,0
7,2,6,3,15,3,1,0,0,1,0,0,0,0,47.59479808,0
7,1,5,1,0,0,1,0,0,0,1,0,1,0,48.33127995,1
7,2,6,3,19,2,1,0,0,0,0,0,1,1,47.85763176,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,47.97262149,1
7,1,4,1,0,0,1,0,0,0,0,0,1,0,48.41341547,1
7,2,6,3,6,3,1,0,0,0,0,0,0,0,47.99178645,0
7,2,6,3,17,4,1,0,0,0,0,0,0,0,47.70704997,0
7,1,5,1,0,0,1,0,0,1,0,0,1,0,47.67419576,1
7,1,5,3,17,3,1,0,0,0,1,0,1,0,47.70157426,2
7,2,8,3,10,6,1,0,0,0,1,0,0,0,47.64681725,0
7,2,6,3,16,3,2,0,0,1,0,0,0,0,48.30116359,0
7,2,5,1,0,0,1,0,0,0,0,0,1,0,48.16427105,1
7,1,4,1,0,0,1,0,0,0,0,0,0,0,48.25462012,1
7,2,6,3,16,3,2,0,0,0,0,0,0,0,48.46269678,0
7,1,4,1,0,0,1,0,0,0,0,0,1,0,47.92881588,1
7,2,5,3,17,6,1,0,0,0,1,0,0,0,47.87132101,0
7,2,6,3,1,3,1,0,0,0,0,0,0,0,48.04106776,0
7,1,5,3,1,3,1,0,0,1,0,0,0,0,48.11498973,0
7,2,6,3,15,3,1,0,0,0,0,1,1,1,48.41067762,0
7,2,6,2,0,0,1,0,0,0,0,0,1,1,48.38603696,0
7,2,5,3,15,2,1,0,0,0,0,0,0,0,48.19438741,2
7,2,7,3,17,5,1,0,0,0,0,0,1,0,47.9945243,3
7,2,5,3,17,2,1,0,0,0,0,0,0,0,48.25735797,0
7,2,6,3,19,3,1,0,0,0,0,0,0,0,47.50171116,0
7,2,7,3,19,4,1,0,0,0,1,1,0,1,48.26557153,0
7,2,7,1,0,0,3,0,0,0,0,1,0,0,48.26009582,1
7,1,4,1,0,0,2,0,0,0,1,0,0,0,47.54551677,1
7,2,7,3,17,4,1,0,0,0,0,0,0,0,48.40793977,0
7,2,4,3,17,2,2,0,0,0,0,0,0,0,48.21355236,0
7,2,6,4,19,3,1,0,0,0,0,0,1,0,47.80287474,0
7,2,5,3,15,3,1,0,0,0,0,0,0,0,47.83025325,0
7,2,7,3,3,5,1,0,0,0,0,0,0,0,48.43258042,0
7,2,5,3,16,3,1,0,0,0,0,0,0,0,48.15605749,0
7,2,7,3,17,3,1,0,0,0,0,0,0,0,48.04106776,0
7,1,4,2,0,0,2,0,0,0,0,0,1,0,47.60027379,1
7,2,4,3,15,2,1,0,0,0,0,0,0,0,48.06844627,0
7,2,6,3,15,4,1,0,0,0,0,0,0,0,47.70978782,0
7,1,7,3,1,3,1,0,0,0,0,0,1,0,48.05201916,2
7,2,4,1,0,0,1,0,0,0,0,0,1,0,47.8384668,1
7,2,7,3,15,4,1,0,0,0,0,0,1,0,47.54004107,3
7,1,4,3,15,2,1,0,0,0,0,0,0,0,48.10403833,2
7,1,4,3,1,2,1,0,0,0,0,0,0,0,47.51540041,1
7,1,4,3,1,2,1,0,0,0,0,0,1,0,48.27104723,2
7,2,7,3,19,3,1,0,0,0,0,0,0,0,48.30937714,0
7,2,6,3,15,3,2,0,0,0,0,0,0,0,47.54004107,0
7,2,5,4,15,2,1,0,0,0,0,0,0,0,47.60848734,2
7,2,4,3,15,2,1,0,0,0,0,0,0,0,48.22176591,0
7,2,6,3,17,3,1,0,0,0,0,0,0,0,48.34223135,0
7,1,5,1,0,0,2,0,0,1,0,0,1,0,47.57837098,1
7,1,4,1,0,0,1,0,0,0,0,0,0,0,47.53730322,1
7,2,7,3,17,4,1,0,0,0,1,1,1,0,47.55099247,3
7,2,5,3,19,3,1,0,0,0,0,0,1,0,48.07392197,0
7,1,6,3,17,2,1,0,0,0,0,0,0,0,48.00821355,0
7,1,4,4,15,3,1,0,0,0,0,0,1,0,48.22450376,2
7,2,5,3,19,2,1,0,0,0,0,0,0,0,48.08487337,0
7,1,5,4,1,2,2,0,0,0,0,0,0,0,47.6550308,2
7,1,3,1,0,0,1,0,0,0,0,0,1,0,48.28199863,1
7,2,4,1,0,0,1,0,0,0,1,0,1,0,48.42710472,1
7,2,7,3,9,5,1,0,0,0,0,0,0,0,48.15058179,0
7,1,5,4,5,3,1,0,0,0,0,0,0,0,48.14784394,0
7,1,4,3,17,3,1,0,0,0,0,0,1,0,48.46269678,0
7,1,5,3,15,2,2,0,0,0,0,1,1,0,47.78918549,2
7,1,4,1,0,0,1,0,0,0,1,0,0,0,47.9835729,1
7,2,5,3,19,3,1,0,0,0,0,0,1,0,48.31759069,0
7,1,5,4,1,2,2,0,0,0,0,0,0,0,48.18617385,2
7,2,5,3,15,3,1,0,0,0,0,0,0,0,47.68240931,0
7,2,8,1,0,0,2,0,0,1,0,0,0,0,47.55920602,1
7,2,5,3,15,3,1,0,0,0,0,0,0,0,48.1670089,0
7,2,6,3,18,3,1,0,0,0,0,0,0,0,48.03832991,0
7,1,4,1,0,0,1,0,0,0,0,0,0,0,47.77823409,1
7,1,4,1,0,0,2,0,0,0,0,0,0,0,48.3559206,1
7,2,3,1,0,0,2,0,0,0,0,0,0,0,47.62217659,1
7,2,5,3,8,2,1,0,0,0,0,0,0,0,48.04380561,0
7,2,5,3,19,2,1,0,0,0,0,0,0,0,48.22176591,0
